0.000000000000000000e+00	2.406726453603572763e-03	3.509218507779982565e-01	-2.956908793512709188e-01	2.000000000000000111e-01	1.199999999999999956e+00	4.886719969613658766e-03
1.000000000000000000e+00	1.759838955989112856e-03	2.317785429923440721e-01	-4.214157571354912868e-01	2.000000000000000111e-01	1.199999999999999956e+00	2.391470892578688185e-03
2.000000000000000000e+00	1.689917422193673233e-03	2.001651541754264352e-01	2.028689103508884983e-02	2.000000000000000111e-01	1.199999999999999956e+00	2.125074047855205709e-03
3.000000000000000000e+00	-4.632088167246274472e-03	3.740497534666542556e-01	-2.622917844838816848e-01	2.000000000000000111e-01	1.199999999999999956e+00	4.181437597544059026e-03
4.000000000000000000e+00	-1.625168819490374562e-04	1.499051510991754599e-01	3.667635900482246747e-01	2.000000000000000111e-01	1.199999999999999956e+00	4.111582066008969902e-03
5.000000000000000000e+00	-3.837750705150238997e-03	4.289281870366581928e-01	-3.965156257145183716e-01	2.000000000000000111e-01	1.199999999999999956e+00	5.690201600849474108e-03
6.000000000000000000e+00	1.724126097029306985e-03	3.033344464927634765e-01	-4.349532430963973795e-01	2.000000000000000111e-01	1.199999999999999956e+00	4.122815672993974077e-03
7.000000000000000000e+00	2.808527045683351965e-03	1.293563975268397781e-01	4.428291766624208314e-01	2.000000000000000111e-01	1.199999999999999956e+00	5.903775887027602406e-03
8.000000000000000000e+00	-1.538135106415191265e-02	7.840805842425987437e-01	-1.762210190965184609e+00	2.000000000000000111e-01	1.199999999999999956e+00	4.204910496748172181e-03
9.000000000000000000e+00	1.542979422446902858e-03	3.143052148017141945e-01	-4.262818777519110647e-01	2.000000000000000111e-01	1.199999999999999956e+00	4.396756586254426009e-03
1.000000000000000000e+01	-1.117697007433595541e-02	5.439233024789881243e-01	-1.286799960567678980e+00	2.000000000000000111e-01	1.199999999999999956e+00	1.895043644181120673e-02
1.100000000000000000e+01	2.047592973858998640e-03	1.139313984681629421e-01	4.405102340408273420e-01	2.000000000000000111e-01	1.199999999999999956e+00	3.810204069574293136e-03
1.200000000000000000e+01	2.196452750530633949e-03	4.409996405221919824e-01	-4.888998146405265643e-01	2.000000000000000111e-01	1.199999999999999956e+00	5.012144250037342021e-03
1.300000000000000000e+01	1.486487295039543672e-03	1.385699794178972266e-01	4.550863902522945814e-01	2.000000000000000111e-01	1.199999999999999956e+00	6.287706656575665042e-03
1.400000000000000000e+01	-6.748884249986353799e-03	5.186112989731350709e-01	-4.676163000494000244e-01	2.000000000000000111e-01	1.199999999999999956e+00	7.104424639998927794e-03
1.500000000000000000e+01	2.306793417461173827e-03	1.035668921804838022e-01	5.007192886067435289e-01	2.000000000000000111e-01	1.199999999999999956e+00	6.322830181464770931e-03
1.600000000000000000e+01	-1.534502745440298466e-02	7.389318173306963500e-01	-8.625439665625940222e-01	2.000000000000000111e-01	1.199999999999999956e+00	9.305096878615538511e-03
1.700000000000000000e+01	-2.911806617152246481e-04	1.680123978756870584e-01	2.163675865309402369e-01	2.000000000000000111e-01	1.199999999999999956e+00	5.741149085303810969e-03
1.800000000000000000e+01	2.538697155624128083e-03	1.882206209926293450e-01	2.160962983904064494e-01	2.000000000000000111e-01	1.199999999999999956e+00	2.781201218529816711e-03
1.900000000000000000e+01	-6.617531866785119005e-04	2.303562404593406387e-01	1.659436010157850916e-01	2.000000000000000111e-01	1.199999999999999956e+00	5.108793442441728581e-03
2.000000000000000000e+01	-1.614155416488701313e-03	3.118329407884010696e-01	-8.170333285057918005e-02	2.000000000000000111e-01	1.199999999999999956e+00	8.167581489683566412e-03
2.100000000000000000e+01	-1.516055942944615658e-04	1.590818116041534391e-01	4.226073860701480278e-01	2.000000000000000111e-01	1.199999999999999956e+00	7.004914996192171395e-03
2.200000000000000000e+01	4.433033276976770798e-04	1.084454942798961236e-01	5.318562396649975099e-01	2.000000000000000111e-01	1.199999999999999956e+00	1.051103038521302400e-02
2.300000000000000000e+01	-5.942762060287659284e-03	6.294630646787580108e-01	-8.168818885629756110e-01	2.000000000000000111e-01	1.199999999999999956e+00	4.994845374520647495e-03
2.400000000000000000e+01	2.290939348396861790e-03	2.328241054167363433e-01	9.737254637590009310e-03	2.000000000000000111e-01	1.199999999999999956e+00	4.126575016226263770e-03
2.500000000000000000e+01	5.985378198479422398e-05	2.997238980113940965e-01	-4.196740936224010454e-01	2.000000000000000111e-01	1.199999999999999956e+00	2.565129082981415769e-03
2.600000000000000000e+01	-1.190275656772137676e-05	1.843752924879233923e-01	1.851958354293401499e-01	2.000000000000000111e-01	1.199999999999999956e+00	3.454993559925539047e-03
2.700000000000000000e+01	1.007628863980603067e-04	3.020094056284211570e-01	5.765154160457086618e-02	2.000000000000000111e-01	1.199999999999999956e+00	7.669569252120411566e-03
2.800000000000000000e+01	-2.545853814517922559e-03	3.434271489874735073e-01	-2.870661886104883820e-01	2.000000000000000111e-01	1.199999999999999956e+00	7.830147457071865574e-03
2.900000000000000000e+01	5.577933156919294595e-03	1.941868768114423660e-01	-1.637334829199628139e-01	2.000000000000000111e-01	1.199999999999999956e+00	2.655954535887462310e-03
3.000000000000000000e+01	-3.740213891953242864e-04	1.811765695254409225e-01	-9.741191297208651179e-02	2.000000000000000111e-01	1.199999999999999956e+00	2.107187513825330323e-03
3.100000000000000000e+01	-3.631371948888129520e-03	4.319799807386399682e-01	-3.841716784567257292e-01	2.000000000000000111e-01	1.199999999999999956e+00	1.809886107260286507e-03
3.200000000000000000e+01	4.871586125935661112e-04	1.004480162403038196e-01	5.095892844210756500e-01	2.000000000000000111e-01	1.199999999999999956e+00	6.105371567788284333e-03
3.300000000000000000e+01	1.191146296632037208e-03	2.705774002071864581e-01	7.561013764213786459e-02	2.000000000000000111e-01	1.199999999999999956e+00	8.300388550580918220e-03
3.400000000000000000e+01	3.735666445654815902e-03	1.185901977210377656e-01	3.535726760542556857e-01	2.000000000000000111e-01	1.199999999999999956e+00	3.013046766984855528e-03
3.500000000000000000e+01	1.904937453325220454e-03	1.379063051452003030e-01	2.801857902264126565e-01	2.000000000000000111e-01	1.199999999999999956e+00	1.547536476287445818e-02
3.600000000000000000e+01	-2.768904137176430029e-04	2.388088186054620476e-01	4.230923916502904447e-02	2.000000000000000111e-01	1.199999999999999956e+00	4.889787345092959023e-03
3.700000000000000000e+01	-1.005211203578111785e-02	5.896294265192981721e-01	-6.943371990244804337e-01	2.000000000000000111e-01	1.199999999999999956e+00	7.100673080069141475e-03
3.800000000000000000e+01	3.033660285112122260e-04	1.572495981758783024e-01	2.727796946907314890e-01	2.000000000000000111e-01	1.199999999999999956e+00	5.037863425184169186e-03
3.900000000000000000e+01	4.256617100551875286e-04	1.016856577786488108e-01	4.335796580915629583e-01	2.000000000000000111e-01	1.199999999999999956e+00	2.666187201242411174e-03
4.000000000000000000e+01	2.501200078586349965e-03	1.768826302038334630e-01	2.448010518023560067e-01	2.000000000000000111e-01	1.199999999999999956e+00	4.154190890509007993e-03
4.100000000000000000e+01	1.249305792752495193e-03	1.198470746824720073e-01	3.385366455312714962e-01	2.000000000000000111e-01	1.199999999999999956e+00	4.847704878629556687e-03
4.200000000000000000e+01	-2.676850863865770300e-03	3.366471562865482325e-01	-1.703537037733449111e-01	2.000000000000000111e-01	1.199999999999999956e+00	8.431043496945770169e-03
4.300000000000000000e+01	7.910596012704962723e-04	7.798446532090903827e-02	5.583373134806688398e-01	2.000000000000000111e-01	1.199999999999999956e+00	4.228243608132265484e-03
4.400000000000000000e+01	2.163372848802678963e-03	1.718966346961237901e-01	3.301056686714143318e-01	2.000000000000000111e-01	1.199999999999999956e+00	6.555842643521668338e-03
4.500000000000000000e+01	1.573902059880048039e-03	7.026935692733213279e-02	5.648099476776966554e-01	2.000000000000000111e-01	1.199999999999999956e+00	5.624631317501742507e-03
4.600000000000000000e+01	2.325917814846959755e-04	2.674991155390978870e-01	-2.306637974868142038e-02	2.000000000000000111e-01	1.199999999999999956e+00	6.336168261327497497e-03
4.700000000000000000e+01	2.085980439480840040e-03	1.933835792555379796e-01	9.450000459030460931e-02	2.000000000000000111e-01	1.199999999999999956e+00	2.170192757433723856e-03
4.800000000000000000e+01	-2.501102706026234277e-03	3.618768217608983595e-01	-3.393228072704657095e-01	2.000000000000000111e-01	1.199999999999999956e+00	6.244581171551569741e-03
4.900000000000000000e+01	2.404762593532683897e-03	1.746138346015572718e-01	1.301426758890626978e-01	2.000000000000000111e-01	1.199999999999999956e+00	3.433399309317620302e-03
